"id","created","description","key","priority","project","project_name","repositoryname","resolution","resolved","status","title","type","updated","votes","watchers","assignee_id","reporter_id"
15963,"2011-09-03 03:35:51.709","I tried testing out zk on java 7 (not yet officially supported) but I ran into a road block due to the build failing. Patch coming next.","ZOOKEEPER-1171","Minor","ZOOKEEPER","ZooKeeper","ASF","Fixed","2011-09-14 05:50:58.413","Closed","fix build for java 7","Bug","2011-11-24 03:22:48.638",0,0,7818,7818
15966,"2011-09-01 03:52:13.698","OS: Windows 64-bitJRE: IKVM 7.0.4258IKVM 7.0.4258 does not support ManagementFactory.getPlatformMBeanServer(); It will throw a java.lang.Error.","ZOOKEEPER-1168","Major","ZOOKEEPER","ZooKeeper","ASF","Fixed","2011-09-02 01:15:50.149","Closed","ZooKeeper fails to run with IKVM","Bug","2011-11-24 03:22:07.601",0,0,8132,8132
15969,"2011-08-30 06:08:07.12","The Eclipse test runner tries to run tests from all classes that inherit from TestCase. However, this class is inherited by at least one class (org.apache.zookeeper.test.system.BaseSysTest) that has no test cases as it is used as infrastructure for other real test cases. This patch annotates that class with @Ignore, which causes the class to be Ignored. Also, due to the way annotations are not inherited by default, this patch will not affect classes that inherit from this class.","ZOOKEEPER-1165","Minor","ZOOKEEPER","ZooKeeper","ASF","Fixed","2011-09-03 01:02:49.717","Closed","better eclipse support in tests","Bug","2011-11-24 03:22:00.944",0,0,7993,7993
15978,"2011-08-19 01:48:07.943","The log truncation relies on position calculation for a particular zxid to figure out the new size of the log file. There is a bug in PositionInputStream implementation which skips counting the bytes in the log which have value 0. This can lead to underestimating the actual log size. The log records which should be there can get truncated, leading to data loss on the participant which is executing the trunc.Clients can see different values depending on whether they connect to the node on which trunc was executed. ","ZOOKEEPER-1156","Blocker","ZOOKEEPER","ZooKeeper","ASF","Fixed","2011-09-06 04:04:35.765","Closed","Log truncation truncating log too much - can cause data loss","Bug","2011-11-24 03:22:43.938",0,1,8071,8071
15980,"2011-08-16 01:36:07.1","If a participant with the highest zxid (lets call it A) isn't present during leader election, a participant with a lower zxid (say B) might be chosen as a leader. When A comes up, it will replay the log with that higher zxid. The change that was in that higher zxid will only be visible to the clients connecting to the participant A, but not to other participants.I was able to reproduce this problem by1. connect debugger to B and C and suspend them, so they don't write anything2. Issue an update to the leader A.3. After a few seconds, crash all servers (A,B,C)4. Start B and C, let the leader election take place5. Start A.6. You will find that the update done in step 2 is visible on A but not on B,C, hence the inconsistency.Below is a more detailed analysis of what is happening in the code.Initial Condition1.	Lets say there are three nodes in the ensemble A,B,C with A being the leader2.	The current epoch is 7. 3.	For simplicity of the example, lets say zxid is a two digit number, with epoch being the first digit.4.	The zxid is 735.	All the nodes have seen the change 73 and have persistently logged it.Step 1Request with zxid 74 is issued. The leader A writes it to the log but there is a crash of the entire ensemble and B,C never write the change 74 to their log.Step 3B,C restart, A is still downB,C form the quorumB is the new leader. Lets say  B minCommitLog is 71 and maxCommitLog is 73epoch is now 8, zxid is 80Request with zxid 81 is successful. On B, minCommitLog is now 71, maxCommitLog is 81Step 4A starts up. It applies the change in request with zxid 74 to its in-memory data treeA contacts B to registerAsFollower and provides 74 as its ZxIdSince 71<=74<=81, B decides to send A the diff. B will send to A the proposal 81.Problem:The problem with the above sequence is that A's data tree has the update from request 74, which is not correct. Before getting the proposals 81, A should have received a trunc to 73. I don't see that in the code. If the maxCommitLog on B hadn't bumped to 81 but had stayed at 73, that case seems to be fine.","ZOOKEEPER-1154","Blocker","ZOOKEEPER","ZooKeeper","ASF","Fixed","2011-09-06 04:04:21.751","Closed","Data inconsistency when the node(s) with the highest zxid is not present at the time of leader election","Bug","2011-11-24 03:22:45.186",0,1,8071,8071
15982,"2011-08-13 04:27:37.41","Exceptions thrown by an AuthenticationProvider's handleAuthentication method will not be caught, and can cause the buffers in the NIOServer to not read requests fully or properly. Any exceptions thrown here should be caught and treated as auth failure. ","ZOOKEEPER-1152","Major","ZOOKEEPER","ZooKeeper","ASF","Fixed","2011-08-21 09:05:50.011","Closed","Exceptions thrown from handleAuthentication can cause buffer corruption issues in NIOServer","Bug","2011-11-24 03:22:16.398",0,0,7832,7832
15988,"2011-08-05 01:21:13.579","I tried running my latency tester against trunk, in so doing I noticed that the C/Python (not sure which yet) client performance has seriously degraded since 3.3.3.The first run (below) is with released 3.3.3 client against a 3 server ensemble running released 3.3.3 server code. The second run is the exact same environment (same ensemble), however using trunk c/zkpython client.Notice:1) in the first run operations are approx 10ms/write, 0.25ms/read - which is pretty much what's expected.2) however in the second run we are seeing 50ms/operation regardless of read or write.{noformat}[phunt@c0309 zk-smoketest-3.3.3]$ PYTHONPATH=lib.linux-x86_64-2.6/ LD_LIBRARY_PATH=lib.linux-x86_64-2.6/ python26 ./zk-latencies.py --servers ""c0309:2181,c0310:2181,c0311:2181"" --znode_size=100 --znode_count=100 --timeout=5000 --synchronousConnecting to c0309:2181Connected in 16 ms, handle is 0Connecting to c0310:2181Connected in 16 ms, handle is 1Connecting to c0311:2181Connected in 15 ms, handle is 2Testing latencies on server c0309:2181 using syncronous callscreated     100 permanent znodes  in    959 ms (9.599378 ms/op 104.173415/sec)set         100           znodes  in    933 ms (9.332101 ms/op 107.157002/sec)get         100           znodes  in     27 ms (0.270889 ms/op 3691.551589/sec)deleted     100 permanent znodes  in    881 ms (8.812950 ms/op 113.469388/sec)created     100 ephemeral znodes  in    956 ms (9.564152 ms/op 104.557103/sec)watched     100           znodes  in     26 ms (0.264361 ms/op 3782.707587/sec)deleted     100 ephemeral znodes  in    881 ms (8.819292 ms/op 113.387792/sec)notif       100           watches in    999 ms (9.994299 ms/op 100.057038/sec)Testing latencies on server c0310:2181 using syncronous callscreated     100 permanent znodes  in    964 ms (9.640460 ms/op 103.729490/sec)set         100           znodes  in    933 ms (9.332800 ms/op 107.148981/sec)get         100           znodes  in     29 ms (0.299308 ms/op 3341.036650/sec)deleted     100 permanent znodes  in    886 ms (8.864651 ms/op 112.807603/sec)created     100 ephemeral znodes  in    958 ms (9.585140 ms/op 104.328161/sec)watched     100           znodes  in     30 ms (0.300801 ms/op 3324.459240/sec)deleted     100 ephemeral znodes  in    886 ms (8.865030 ms/op 112.802779/sec)notif       100           watches in   1000 ms (10.000212 ms/op 99.997878/sec)Testing latencies on server c0311:2181 using syncronous callscreated     100 permanent znodes  in    958 ms (9.582071 ms/op 104.361569/sec)set         100           znodes  in    935 ms (9.359350 ms/op 106.845024/sec)get         100           znodes  in     25 ms (0.252700 ms/op 3957.263893/sec)deleted     100 permanent znodes  in    891 ms (8.913291 ms/op 112.192013/sec)created     100 ephemeral znodes  in    958 ms (9.584489 ms/op 104.335246/sec)watched     100           znodes  in     25 ms (0.251091 ms/op 3982.627356/sec)deleted     100 ephemeral znodes  in    891 ms (8.915379 ms/op 112.165730/sec)notif       100           watches in   1000 ms (10.000508 ms/op 99.994922/sec)Latency test complete[phunt@c0309 zk-smoketest-3.3.3]$ cd ../zk-smoketest-trunk/[phunt@c0309 zk-smoketest-trunk]$ PYTHONPATH=lib.linux-x86_64-2.6/ LD_LIBRARY_PATH=lib.linux-x86_64-2.6/ python26 ./zk-latencies.py --servers ""c0309:2181,c0310:2181,c0311:2181"" --znode_size=100 --znode_count=100 --timeout=5000 --synchronousConnecting to c0309:2181Connected in 31 ms, handle is 0Connecting to c0310:2181Connected in 16 ms, handle is 1Connecting to c0311:2181Connected in 16 ms, handle is 2Testing latencies on server c0309:2181 using syncronous callscreated     100 permanent znodes  in   5099 ms (50.999281 ms/op 19.608119/sec)set         100           znodes  in   5066 ms (50.665429 ms/op 19.737324/sec)get         100           znodes  in   4009 ms (40.093150 ms/op 24.941916/sec)deleted     100 permanent znodes  in   5040 ms (50.404449 ms/op 19.839519/sec)created     100 ephemeral znodes  in   5124 ms (51.249170 ms/op 19.512511/sec)watched     100           znodes  in   4051 ms (40.514441 ms/op 24.682557/sec)deleted     100 ephemeral znodes  in   5048 ms (50.484939 ms/op 19.807888/sec)notif       100           watches in   1000 ms (10.004182 ms/op 99.958199/sec)Testing latencies on server c0310:2181 using syncronous callscreated     100 permanent znodes  in   5115 ms (51.157510 ms/op 19.547472/sec)set         100           znodes  in   5056 ms (50.568910 ms/op 19.774996/sec)get         100           znodes  in   4099 ms (40.999382 ms/op 24.390612/sec)deleted     100 permanent znodes  in   5041 ms (50.418010 ms/op 19.834182/sec)created     100 ephemeral znodes  in   5083 ms (50.835850 ms/op 19.671157/sec)watched     100           znodes  in   4100 ms (41.003261 ms/op 24.388304/sec)deleted     100 ephemeral znodes  in   5058 ms (50.581930 ms/op 19.769906/sec)notif       100           watches in   1000 ms (10.005081 ms/op 99.949219/sec)Testing latencies on server c0311:2181 using syncronous callscreated     100 permanent znodes  in   5099 ms (50.992720 ms/op 19.610642/sec)set         100           znodes  in   5091 ms (50.916569 ms/op 19.639972/sec)get         100           znodes  in   4099 ms (40.996401 ms/op 24.392385/sec)deleted     100 permanent znodes  in   5066 ms (50.669601 ms/op 19.735699/sec)created     100 ephemeral znodes  in   5124 ms (51.249208 ms/op 19.512496/sec)watched     100           znodes  in   4099 ms (40.999141 ms/op 24.390755/sec)deleted     100 ephemeral znodes  in   5049 ms (50.498819 ms/op 19.802443/sec)notif       100           watches in    999 ms (9.997852 ms/op 100.021486/sec)Latency test complete{noformat}","ZOOKEEPER-1146","Blocker","ZOOKEEPER","ZooKeeper","ASF","Fixed","2011-08-15 01:30:58.715","Closed","significant regression in client (c/python) performance","Bug","2011-11-24 03:22:40.681",0,1,7818,7818
15989,"2011-08-04 06:36:07.07","Use the attached repeat.sh to run ObserverTest repeatedly by doing: src/repeat.sh ObserverTestThe test will will fail eventually after a few iterations; should be only a few minutes.The line that fails in the test is: zk = new ZooKeeper(""127.0.0.1:"" + CLIENT_PORT_OBS,                ClientBase.CONNECTION_TIMEOUT, this);Attached as out.txt is the output showing a successful run, for comparison, followed by a failed run.Note that in the seconds before the test fails, in the following lines, that there is a 24 second gap in time (between 22:13:02 and 22:13:26):bq.[junit] 2011-08-03 22:13:02,167 [myid:3] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:11229:ZooKeeperServer@833] - Client attempting to establish new session at /127.0.0.1:46929[junit] 2011-08-03 22:13:26,003 [myid:2] - INFO  [QuorumPeer[myid=2]/0:0:0:0:0:0:0:0:11228:Leader@419] - Shutting down[junit] 2011-08-03 22:13:26,003 [myid:2] - INFO  [QuorumPeer[myid=2]/0:0:0:0:0:0:0:0:11228:Leader@425] - Shutdown called[junit] java.lang.Exception: shutdown Leader! reason: Only 0 followers, need 1","ZOOKEEPER-1145","Blocker","ZOOKEEPER","ZooKeeper","ASF","Duplicate","2011-08-15 09:02:59.501","Closed","ObserverTest.testObserver fails at particular point after several runs of ant junt.run -Dtestcase=ObserverTest","Bug","2011-11-24 03:22:43.408",0,0,8126,7842
15990,"2011-08-04 06:35:49.802","I have found one problem that is causing QuorumPeerMainTest:testQuorum to fail. This test uses 2 ZK servers. The test is failing because leader is not starting ZooKeeperServer after leader election. so everything halts.With the new changes, the server is now started in Leader.processAck() which is called from LeaderHandler. processAck() starts ZooKeeperServer if majority have acked NEWLEADER. The leader puts its ack in the the ackSet in Leader.lead(). Since processAck() is called from LearnerHandler it can happen that the learner's ack is processed before the leader is able to put its ack in the ackSet. When LearnerHandler invokes processAck(), the ackSet for newLeaderProposal will not have quorum (in this case 2). As a result, the ZooKeeperServer is never started on the Leader.The leader needs to ensure that its ack is put in ackSet before starting LearnerCnxAcceptor or invoke processAck() itself after adding to ackSet. I haven't had time to go through the ZAB2 changes so I am not too familiar with the code. Can Ben/Flavio fix this?","ZOOKEEPER-1144","Blocker","ZOOKEEPER","ZooKeeper","ASF","Fixed","2011-08-12 02:10:08.034","Closed","ZooKeeperServer not starting on leader due to a race condition","Bug","2011-11-24 03:22:46.251",0,0,8126,8126
15992,"2011-08-03 08:29:06.612","stat output seems to be missing some end of line:{noformat}echo stat |nc c0309 2181Zookeeper version: 3.4.0--1, built on 08/02/2011 22:25 GMTClients: /172.29.81.91:33378[0](queued=0,recved=1,sent=0Latency min/avg/max: 0/28/252Received: 246844Sent: 266737Outstanding: 0Zxid: 0x4000508c2Mode: followerNode count: 4{noformat}Multiple clients end up on the same line (missing newline)","ZOOKEEPER-1142","Blocker","ZOOKEEPER","ZooKeeper","ASF","Fixed","2011-08-11 14:00:40.77","Closed","incorrect stat output","Bug","2011-11-24 03:22:21.553",0,0,7818,7818
